target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['crushing', 'fork', 'master', 'opening', 'short']",1166.0,r1b2rk1/p4ppp/1qpp4/4p3/4P1n1/2N2Q2/PPP1K1PP/1RB2B1R b - - 3 12,True,False,False,,,
"['crushing', 'opening', 'short']",1847.0,rnbq1rk1/3pppbp/p4np1/3N2B1/1p2P3/8/PPPQBPPP/R3K1NR b KQ - 1 11,True,False,False,,,
"['advantage', 'deflection', 'middlegame', 'veryLong']",2193.0,3r3k/p1p3pp/4R1n1/2N4r/3P1p1q/1QP2P2/PP4P1/4RK2 b - - 10 30,True,False,False,,,
"['advantage', 'long', 'middlegame', 'quietMove']",1725.0,6k1/2q2ppp/p3p3/3b2R1/2r5/PrP1Q3/3B1PPP/5RK1 w - - 5 25,True,False,True,,,
"['advantage', 'fork', 'middlegame', 'short']",905.0,3q1rk1/pp1b1p1p/4pnp1/2n1B1N1/1bPQ4/2N1P3/4B1PP/2KR3R b - - 5 17,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",1249.0595703125,True
"['advantage', 'capturingDefender', 'kingsideAttack', 'middlegame', 'short']",1606.0,4rrk1/2p1n1p1/bp1q4/p2p2B1/3P4/1QP2P2/PP1N1K2/R6R w - - 8 24,True,False,False,,,
"['advantage', 'attraction', 'endgame', 'exposedKing', 'long', 'sacrifice', 'skewer']",1280.0,3r4/2k4p/p7/1p2PP2/3rB3/P3K3/1P5P/4R3 b - - 0 32,True,False,True,,,
"['crushing', 'middlegame', 'short']",1258.0,2Q2rk1/4bBpp/1q1p1n2/pN2p3/Pr2P3/3R1P1P/1P4P1/1K1R4 b - - 0 23,True,False,False,,,
"['crushing', 'endgame', 'fork', 'master', 'short']",905.0,8/8/2p1k3/4P3/8/1p3R1P/2n2PK1/8 b - - 5 40,True,True,False,"['endgame', 'crushing', 'fork', 'short']",914.063232421875,True
"['advantage', 'endgame', 'veryLong']",2619.0,8/k2r4/2p5/p1q3p1/3p4/1PP3Q1/P3RPPP/6K1 b - - 0 46,True,False,False,,,
"['crushing', 'endgame', 'long', 'trappedPiece']",1908.0,1r6/1p1kb1p1/p2pp2p/B3p2n/P1p1P3/2P3P1/1PP2P1P/2KR3R b - - 0 17,True,False,False,,,
"['advantage', 'fork', 'master', 'masterVsMaster', 'middlegame', 'short']",992.0,2r2rk1/1q3ppp/p2p1P2/N4P2/Pp1Q4/2n4R/1PP3PP/R5K1 b - - 0 22,True,False,False,,,
"['crushing', 'long', 'middlegame']",2204.0,3r1rk1/ppp4p/2b3pb/2q1p3/2P1P3/1P3N1P/P1Q1B1P1/R2R3K w - - 2 21,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",837.0,6k1/3R1b1r/5K2/8/8/8/8/7q w - - 6 63,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",891.6593017578125,True
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",839.0,5bk1/1p6/p2p4/3Pp2p/2r1Pp2/2N2b1q/PP6/4QRKR b - - 0 28,True,False,False,,,
"['advantage', 'attraction', 'discoveredAttack', 'middlegame', 'pin', 'queensideAttack', 'sacrifice', 'veryLong']",2616.0,2kr4/ppp2p2/2bb4/6P1/2Q1P1q1/2N5/PPP2P2/2KR2N1 b - - 0 19,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",852.0,5rk1/p2p2pp/3P4/8/2P1Q3/4P1P1/q4P1P/1R4K1 b - - 0 35,True,False,False,,,
"['crushing', 'kingsideAttack', 'long', 'middlegame']",2290.0,1r2k1r1/pqp2p2/3pp2p/2p3Pn/4PNn1/1PPPB3/P2Q2PP/R4RK1 b - - 0 21,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'short']",1242.0,8/5p2/6k1/6p1/1r4P1/1K6/P7/8 w - - 0 46,True,False,False,,,
"['advantage', 'master', 'middlegame', 'veryLong']",2601.0,1q3rk1/p3b2p/1P4pP/1N6/1pPpR3/3P2P1/1P6/R2Q2K1 b - - 0 29,True,False,False,,,
"['bishopEndgame', 'crushing', 'endgame', 'master', 'masterVsMaster', 'sacrifice', 'short']",2223.0,4b3/2p3p1/p2k3p/1p1P1p1P/PP1Pp3/1BK5/5PP1/8 w - - 0 34,True,False,False,,,
"['advantage', 'discoveredAttack', 'master', 'middlegame', 'short']",1152.0,2r2rk1/1bqn1ppp/p2N4/2ppn3/1P6/5N1P/PB1QBPP1/2R2RK1 b - - 0 20,True,False,False,,,
"['crushing', 'endgame', 'master', 'queenEndgame', 'short']",1548.0,8/7p/p3pQp1/5qP1/1P5k/4P3/5PK1/8 b - - 3 43,True,False,False,,,
"['advantage', 'long', 'opening']",1389.0,rnbqr1k1/pp3ppp/3p1n2/3P4/2P1N3/8/PPQP1PPP/R1BK1B1R b - - 0 12,True,False,True,,,
"['advantage', 'hangingPiece', 'middlegame', 'short']",1612.0,2r2rk1/5pp1/pq2p2p/4P3/3p1NP1/1P3b2/P2Q3P/2R1RR1K w - - 0 28,True,False,False,,,
"['advantage', 'fork', 'long', 'middlegame']",2434.0,6k1/p2p1p1p/1p4p1/2r1P2n/qN3P2/P4Q2/P1r2BPP/R1R3K1 b - - 4 31,True,True,False,"['middlegame', 'crushing', 'short']",1393.5068359375,False
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",940.0,r1bqrbk1/pp1n1p1p/4p1pQ/3p2Nn/3P3P/2PB4/PP1N1PP1/R3K2R w KQ - 1 14,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",835.8426513671875,True
"['attraction', 'hookMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1776.0,r2q1b2/6k1/p3PNpp/4P1Q1/1Ppn1Pp1/4n1R1/P5PP/R5K1 w - - 2 33,True,False,False,,,
"['advantage', 'master', 'middlegame', 'quietMove', 'veryLong']",1948.0,1r2r1k1/p4pp1/1pp2n1p/2Pp1q2/1P1P4/5P2/P2Q1PK1/3QRB2 b - - 5 32,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'master', 'short']",2350.0,7R/8/6B1/3b4/4n3/2p1k1p1/1P6/6K1 b - - 1 66,True,False,False,,,
"['crushing', 'master', 'middlegame', 'short']",2456.0,3q1k1r/1p6/p2p2B1/3Np3/2P2pp1/1P6/P3P2r/3R1QK1 w - - 0 27,True,False,True,,,
"['crushing', 'endgame', 'knightEndgame', 'master', 'masterVsMaster', 'short']",1612.0,6n1/5pp1/p3p3/1p4KP/1P6/P2k2P1/5P1N/8 b - - 2 37,True,False,True,,,
"['advantage', 'attraction', 'endgame', 'fork', 'long', 'sacrifice']",1499.0,r4k2/1q3p2/p3p1p1/7p/B2pn3/5Q1P/PPP2PP1/R5K1 w - - 0 22,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",605.0,4r3/R7/4rpk1/3p2pp/2p5/PpP3PN/1P6/1K3R2 b - - 0 40,True,False,False,,,
"['crushing', 'endgame', 'long', 'queenEndgame', 'quietMove']",2127.0,7k/6p1/p4q2/2p2Q1p/3p3K/1P1P4/P7/8 w - - 6 43,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1929.0,r4kr1/1b1n1pp1/p3p3/1p4Qp/4PN1B/1pP5/q4PPP/4R1K1 w - - 0 24,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",842.0,8/1p2R1pp/p4pk1/1b6/1P3PP1/P2r3P/1B6/6K1 w - - 3 37,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'promotion', 'quietMove', 'veryLong']",955.0,8/8/2p5/3p4/6P1/6Pp/8/1k4K1 w - - 0 53,True,False,False,,,
"['advantage', 'fork', 'master', 'middlegame', 'short']",1085.0,r4rk1/p2N2pp/1bp5/3b1p2/2P1nB2/7P/PP4P1/R3RQ1K b - - 2 23,True,False,True,,,
"['endgame', 'mate', 'mateIn2', 'short']",1110.0,7k/pp1qn1pp/2b5/4R3/6P1/6QP/PPP2P2/6K1 b - - 4 28,True,False,False,,,
"['advantage', 'endgame', 'short']",1692.0,2r3k1/1p5p/pQ3pn1/3p4/8/P2qB2P/5PP1/6K1 w - - 0 30,True,False,False,,,
"['crushing', 'endgame', 'short']",1601.0,2r1r2k/4RQp1/p4pp1/2p2p2/8/7P/Pq3BPK/8 w - - 10 37,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",996.5747680664062,False
"['advantage', 'endgame', 'fork', 'short']",1286.0,1Q3bk1/1p3pp1/p1r4p/3N4/8/P3P3/1Pq2PPP/R4K2 b - - 0 24,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short', 'triangleMate']",1138.0,7k/2Q1R3/4r1pq/5p2/1p6/r4BK1/6P1/8 w - - 0 44,True,False,False,,,
"['advantage', 'master', 'middlegame', 'pin', 'short']",1502.0,2kr2nr/ppp3pp/2nb4/5q2/7P/2Np4/PP2PPBN/R1BQ1RK1 w - - 0 14,True,False,False,,,
"['attackingF2F7', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1047.0,3rk2r/pR3p1p/2n3p1/3pp1P1/8/q1P2QN1/5P2/4K1R1 w k - 0 28,True,True,False,"['middlegame', 'mateIn1', 'mate', 'attackingF2F7', 'oneMove']",851.431884765625,True
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1066.0,5r2/ppp1r1k1/2nq1pB1/7R/3P4/2P3P1/PP1Q2P1/3N3K w - - 2 26,True,False,False,,,
"['crushing', 'endgame', 'interference', 'intermezzo', 'short']",1662.0,4r2k/pRp1qp1p/3p2pP/5n2/8/2P1BQP1/P1P2P2/6K1 b - - 0 28,True,False,True,,,
"['crushing', 'endgame', 'pawnEndgame', 'short']",1425.0,8/5kpp/4p3/4Pp2/kp1k1P2/2p4P/KPP3P1/8 w - - 3 37,False,False,,,,
"['advancedPawn', 'crushing', 'endgame', 'master', 'rookEndgame', 'short']",877.0,8/2K5/2P4R/3k4/8/7p/8/2r5 b - - 1 65,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'rookEndgame', 'short']",1267.0,3R4/7p/4k3/4P1p1/3K4/2pp3P/1pr5/5R2 b - - 2 46,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",981.0,5Nk1/6p1/4pp2/r2q3p/3P2P1/2P1Q2K/5R1P/8 b - - 0 36,True,False,False,,,
"['advantage', 'endgame', 'short']",1995.0,4r2k/ppR5/5n2/3p1B1q/3P4/P7/5PP1/4R1K1 w - - 1 32,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",937.0,3r2k1/ppq2pp1/7p/8/3N4/2N1P3/PP3QPP/6K1 w - - 2 24,True,False,False,,,
"['cornerMate', 'discoveredAttack', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",2089.0,5r1k/pp6/5p2/2pp2NP/3P1P2/qn1BK1R1/6P1/3R4 w - - 0 29,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1222.0,6R1/1R6/6pp/p1rrnpk1/8/6P1/P3B1PP/7K w - - 0 39,True,False,False,,,
"['clearance', 'killBoxMate', 'mate', 'mateIn2', 'middlegame', 'queensideAttack', 'sacrifice', 'short']",1375.0,rQ1b2k1/5pp1/2p4p/1pP5/1P6/r1P5/2B2PPP/qNKR3R b - - 2 24,True,False,False,,,
"['crushing', 'endgame', 'short']",1907.0,6k1/3p4/p4Pp1/8/2p5/2P2b1R/PPB1r3/6K1 w - - 0 33,True,False,False,,,
"['crushing', 'long', 'middlegame', 'pin']",2772.0,2q2n1r/2p5/p1Nr4/P1Qp4/3Pk1p1/4Pp1p/6P1/1R3RK1 w - - 0 37,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'quietMove', 'veryLong']",1066.0,8/8/3p4/4kPpK/6P1/8/8/8 b - - 0 63,True,True,False,"['endgame', 'crushing', 'quietMove', 'defensiveMove', 'pawnEndgame', 'long']",1809.1051025390625,True
"['advantage', 'middlegame', 'short', 'skewer']",1329.0,3r1rk1/pn2Rp1p/8/4bp2/B6q/3Q1P2/PPP3b1/RNBK4 w - - 1 22,True,False,True,,,
"['crushing', 'exposedKing', 'fork', 'long', 'middlegame']",1397.0,r4b1k/1p6/5pQp/pq2r3/R7/8/5PPP/4R1K1 w - - 2 30,True,False,False,,,
"['bishopEndgame', 'crushing', 'endgame', 'long']",2167.0,8/2p4p/2p2p1k/1pP2K2/pP1bP2P/P7/2B5/8 w - - 5 41,True,False,False,,,
"['attraction', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1588.0,7r/pppk1pQp/8/6N1/2pP4/2B1P3/PPbRKP2/R4Bq1 b - - 0 20,True,False,False,,,
"['mate', 'mateIn2', 'opening', 'short']",1574.0,rnb1k1r1/ppppqppp/7n/2b1P3/5P2/BP5P/P1P1P1P1/RN1QKBNR b KQ - 0 6,True,False,False,,,
"['advantage', 'deflection', 'endgame', 'veryLong']",1332.0,2Qb1k2/5pp1/5P1p/4P3/1p1q4/3P2P1/r1B1KP1P/8 w - - 3 35,True,False,False,,,
"['advantage', 'middlegame', 'short']",1324.0,4r1k1/1p1r1p2/p1bb1qpp/2p5/P1Q5/2N1P1P1/1P1RBP1P/3R2K1 w - - 0 26,True,False,False,,,
"['advantage', 'opening', 'pin', 'short']",1112.0,rn2kbnr/pp3ppp/1qp1p3/3p4/3P1B2/2Q1PN2/PPP2PPP/RN2K2R b KQkq - 1 7,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'pawnEndgame', 'veryLong']",1476.0,8/8/8/6kP/4K1p1/8/8/8 b - - 1 71,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame']",2475.0,8/6p1/p6p/1p6/2PPp2k/1P6/P1K1pP2/8 w - - 0 40,True,True,False,"['endgame', 'advantage', 'pawnEndgame', 'short']",1530.73486328125,False
"['mate', 'mateIn2', 'middlegame', 'short']",2004.0,7r/NB2n3/1n2NR1p/4P1pb/2pP2P1/2b3kP/8/6K1 w - - 1 38,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1421.0,r4k1r/pp1np1b1/2pNp1Q1/3q2Bp/3P3P/2P5/PP3PP1/R3K3 w Q - 2 17,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",967.0,4k2r/pp3ppp/3qp3/3pN3/3n4/1P4QP/P1P2PP1/2R2RK1 b k - 1 18,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",786.8233032226562,True
"['crushing', 'endgame', 'fork', 'master', 'short']",1369.0,2Q5/pp2qkp1/5pb1/3rp3/7R/1P2B1P1/6PK/8 w - - 5 37,True,True,False,"['endgame', 'advantage', 'quietMove', 'short']",1869.990234375,False
"['crushing', 'endgame', 'long', 'pin']",2135.0,4r3/5q1k/p2Q1bpP/1pp2p2/3p1P2/PP6/1BP5/2K3R1 w - - 3 32,True,False,False,,,
"['crushing', 'endgame', 'fork', 'long']",1846.0,R7/1p1r3k/5ppp/3ppb1Q/8/2qPB3/5PPP/6K1 w - - 0 30,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",888.2662353515625,False
"['anastasiaMate', 'endgame', 'mate', 'mateIn1', 'oneMove']",777.0,6k1/pQ4p1/2p1r1p1/3n1p2/4p3/8/4nPPK/R4R2 b - - 0 29,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1099.0,r4k2/3b1rp1/p1p3QN/3p3P/3P1q2/2P5/PP3PP1/R3R1K1 b - - 0 30,True,False,False,,,
"['advantage', 'discoveredAttack', 'endgame', 'long']",2461.0,4R3/p1Rn1pkp/6p1/5qP1/Q7/1KP5/PP1r1P1P/8 b - - 4 29,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",990.0,r3k2r/1p1n1p2/4pn1p/pN1p2p1/2qP4/3Q1P1P/PPP2PP1/1K1RR3 w kq - 0 17,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",1055.667724609375,True
"['crushing', 'defensiveMove', 'long', 'middlegame']",2609.0,r3k2B/7p/1pp5/4Q1P1/p7/1q2nN1P/4P1B1/2K4R b q - 2 28,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",1476.0,r4rk1/1b3pp1/pq1p3p/1p2P1b1/4N3/P3PN2/BP4PP/2RQ1RK1 b - - 0 20,True,False,False,,,
"['crushing', 'kingsideAttack', 'master', 'middlegame', 'short']",2081.0,2rr2k1/3Q1ppp/1p4q1/pP3N2/P2N4/2P1PpP1/5P1P/R2b2K1 w - - 4 26,True,False,False,,,
"['advantage', 'kingsideAttack', 'middlegame', 'short']",820.0,r1bqr1k1/pp1p1pb1/2p2n2/4Q3/8/2N3Q1/PPP2PPP/4RRK1 w - - 11 22,True,False,False,,,
"['bishopEndgame', 'crushing', 'endgame', 'master', 'veryLong', 'zugzwang']",1524.0,8/8/6b1/3B1pPk/1p3P1p/1P5K/8/8 b - - 1 46,True,False,False,,,
"['endgame', 'long', 'mate', 'mateIn3', 'smotheredMate']",1231.0,5k2/5P2/7p/3Q4/4n3/P3RNP1/2r3PP/6K1 b - - 0 30,True,False,True,,,
"['advantage', 'attraction', 'fork', 'long', 'middlegame', 'sacrifice']",1636.0,5r2/2p3k1/pb1p2p1/5qN1/3P1n2/PrP3Q1/4BP1P/R1R3K1 w - - 0 27,True,False,False,,,
"['endgame', 'hookMate', 'master', 'mate', 'mateIn2', 'short']",1348.0,8/k5rp/2p2R2/5P2/2P1p3/1P3n1P/P3NP2/5K2 b - - 0 30,True,False,True,,,
"['advantage', 'attraction', 'middlegame', 'pin', 'veryLong']",1786.0,4rr1k/1p4qp/p7/3B1R2/2pP1Q1P/2P5/P1P1b1P1/6K1 w - - 1 30,True,False,True,,,
"['advantage', 'endgame', 'veryLong']",2229.0,Q4Bk1/p4ppp/bp6/1q6/5P2/1P1p4/P1P3PP/4RK2 b - - 2 19,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1035.0,R5k1/6p1/1B3p2/1P1qp2p/Q6n/P2r4/5PPP/2R3K1 b - - 0 35,True,False,False,,,
['endgame'],2048.0,5k2/5p2/4p1p1/7p/3KPP2/7P/6P1/8 w - - 3 46,True,False,True,,,
"['advantage', 'long', 'middlegame']",2310.0,3r2r1/pbq1bp1k/1n4pp/1ppnpp2/4B1Q1/P2P1NB1/1PPN2PP/R4RK1 w - - 0 20,True,False,False,,,
"['bodenMate', 'mate', 'mateIn1', 'middlegame', 'oneMove']",970.0,r2qkb1r/p4pp1/3Bp3/2PP4/7p/3B1n2/1P4PP/2KR3R w kq - 0 24,True,False,False,,,
"['advantage', 'deflection', 'kingsideAttack', 'master', 'masterVsMaster', 'middlegame', 'short']",1702.0,r5k1/1ppq1pp1/1p3bp1/3P3n/2B2B2/PQ5R/1P3PPP/6K1 w - - 1 25,True,False,True,,,
"['advantage', 'discoveredAttack', 'opening', 'short']",1240.0,rn1q3r/p1p2k2/1p1b3p/4p1p1/3Pp1b1/5N2/PPP2PPP/R1BQR1K1 w - - 0 12,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'promotion', 'queenEndgame', 'quietMove', 'veryLong']",1654.0,8/8/3pQ3/3qp3/1p2k1P1/1P5K/8/8 w - - 1 46,True,False,False,,,
"['crushing', 'endgame', 'short']",1530.0,5r2/pppk2p1/3pp3/3r4/5R2/1P1qP1Q1/P1PP2P1/2K4R w - - 7 29,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame', 'zugzwang']",2778.0,8/7p/5pp1/ppk4P/4K1P1/PP3P2/8/8 b - - 0 34,True,False,False,,,
"['crushing', 'middlegame', 'short']",1805.0,2br3k/6pp/1qn2n2/8/1pQP4/1Bp2N2/2P2PPP/3R1RK1 b - - 1 22,True,False,False,,,
"['crushing', 'endgame', 'pawnEndgame', 'quietMove', 'short']",1076.0,8/8/p5Kp/4p3/pPk3P1/P7/6P1/8 b - - 2 40,True,False,False,,,
"['advantage', 'deflection', 'endgame', 'long', 'sacrifice']",1319.0,2r3k1/5p1p/4bRpB/8/1q6/7P/4QPP1/6K1 b - - 0 30,True,False,False,,,
"['crushing', 'endgame', 'interference', 'long', 'pin', 'quietMove']",1832.0,6k1/5ppp/p1nb2p1/1p2P3/3pP3/1P1P3P/P1Q3P1/2B1qBK1 b - - 2 25,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1521.0,2r3k1/p4pp1/4p3/R2pPbQp/3q4/1R2B3/5PPP/6K1 b - - 0 30,True,False,False,,,
"['crushing', 'endgame', 'fork', 'long', 'sacrifice']",1959.0,r5k1/1p3p2/2p1p1pQ/3pP1Pp/2q5/1P3PKP/P1P3Rr/1R6 b - - 3 29,True,False,False,,,
"['advancedPawn', 'bishopEndgame', 'crushing', 'deflection', 'endgame', 'promotion', 'short']",1807.0,8/3P1k2/5b2/p7/2p1K3/8/8/3B4 w - - 0 66,True,False,False,,,
"['advancedPawn', 'endgame', 'mate', 'mateIn2', 'short']",1498.0,1r6/6k1/8/6PR/p1pR4/2ppB3/b4P2/2K5 b - - 0 44,True,False,False,,,
"['advantage', 'middlegame', 'pin', 'short']",1259.0,r1bq1k1r/6p1/4pn1p/bQp2pB1/3N4/P1p5/1PP2PPP/R4RK1 w - - 0 20,True,False,False,,,
"['clearance', 'crushing', 'kingsideAttack', 'long', 'middlegame', 'sacrifice']",1134.0,3r1rk1/ppq2N1p/4p1p1/5n1n/3PQ3/2P2P2/P4PBP/1R3R1K b - - 1 19,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'long', 'pin']",2094.0,r3k3/pp6/4p3/2pp2P1/3NbP1r/1P2R3/P1PK4/R7 b q - 2 28,True,False,False,,,
"['fork', 'mate', 'mateIn2', 'middlegame', 'short']",1178.0,2r4r/pp1k2bp/2qPp1p1/Q7/3p1P2/1P1P1NP1/P1nKN2P/8 w - - 5 22,True,False,False,,,
"['capturingDefender', 'crushing', 'discoveredAttack', 'opening', 'short']",1277.0,rn1qkb1r/pbp2pp1/1p1bp2p/3n4/3PB3/2N2N2/PPP2PPP/R1B1QRK1 b kq - 1 9,True,False,False,,,
"['advantage', 'endgame', 'exposedKing', 'long', 'skewer']",998.0,8/1p2B3/7R/k7/p7/1b3P2/5R2/1r2K3 b - - 5 57,False,False,,,,
['middlegame'],1359.0,5k2/p3bp1Q/1p4r1/2p5/1q6/4P2N/P4P1P/R4K1R b - - 3 20,True,False,False,,,
"['advantage', 'long', 'middlegame']",2200.0,3rr1k1/p2N1ppp/b1p5/3p1n2/8/1P6/PBP2PPP/R3R1K1 w - - 2 19,True,False,False,,,
"['crushing', 'middlegame', 'short']",1888.0,r4rk1/p4ppp/2P1p3/pB5b/Q2P4/P1q2N1P/4KPP1/R1R5 b - - 1 20,True,False,True,,,
"['crushing', 'long', 'opening']",1745.0,r2qkb1r/pp1n1ppp/2pNp3/3p3n/3P1B2/4PN2/PPP2PPP/R2QK2R b KQkq - 2 8,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",1099.0,3b3r/N5p1/3kpp2/1p5p/4B3/3P3P/6P1/4R1K1 b - - 0 26,True,True,False,"['endgame', 'advantage', 'fork', 'short']",854.6085205078125,True
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1166.0,3r3r/2p1p3/3P4/p1p1k1p1/1P6/4p1n1/PRQ3Bq/3R1K2 w - - 0 33,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'long', 'sacrifice']",1893.0,5r2/3N4/2p3b1/1pPB1p2/3P4/1P1KP3/5k1p/R7 b - - 1 41,True,False,False,,,
"['advantage', 'attraction', 'fork', 'long', 'middlegame']",1629.0,r2q1k2/pb1p1p1p/1p2p1p1/6P1/8/5N2/Pb3P1P/R2QR1K1 w - - 0 18,True,False,False,,,
"['advantage', 'endgame', 'hangingPiece', 'long', 'master']",1816.0,8/4q3/p2P2p1/1rp5/4k3/7Q/PB6/5rK1 w - - 0 45,True,False,False,,,
"['advantage', 'middlegame', 'short']",1429.0,r1r3k1/1p2qppp/pQ2p3/3pP3/3P1P2/5NP1/1Pn2R1P/R5K1 w - - 4 20,True,False,False,,,
"['advantage', 'middlegame', 'short']",1424.0,2b1k2r/r4p2/2nqp1p1/1p4bp/3p4/P2P2P1/1P1BQPBP/2R2RK1 w k - 0 22,True,False,True,,,
"['advantage', 'middlegame', 'short']",1667.0,5nk1/p2b1p1p/1p4pB/2bPq3/2P1N3/5Q1P/B4PP1/6K1 b - - 0 31,True,False,False,,,
"['attraction', 'crushing', 'kingsideAttack', 'long', 'middlegame', 'sacrifice']",2351.0,2rqr1k1/pp1n2p1/n4pP1/4p2Q/2pP1B1P/2P1P3/P3KP2/RR6 w - - 0 25,True,False,False,,,
"['advantage', 'master', 'middlegame', 'short']",1927.0,2q3k1/p7/5npp/1Pp5/2pbrN2/P5PP/2Q4K/3R4 w - - 0 37,True,False,False,,,
"['advantage', 'intermezzo', 'middlegame', 'short']",1538.0,r2q1rk1/4bppp/p2p4/1p1Q4/4Pn2/1P2BR2/PP4PP/3R2K1 w - - 0 18,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1369.0,8/1pp1kp2/3b1n2/3PN3/2bP2p1/4P3/2QB1KB1/7r b - - 3 30,True,False,True,,,
"['advancedPawn', 'crushing', 'endgame', 'short']",1354.0,8/1R5p/6pk/1P1B4/1r4P1/p6P/1b6/3K4 b - - 6 41,True,True,False,"['endgame', 'advantage', 'fork', 'short']",1242.382568359375,False
"['advantage', 'attraction', 'kingsideAttack', 'middlegame', 'short']",2063.0,2r2rk1/pb1n1ppp/1q2pn2/2b5/2N5/6P1/PB1NPPBP/1QRR2K1 b - - 0 17,True,False,False,,,
"['advantage', 'endgame', 'long', 'pin']",1134.0,5k2/4bpp1/2r1p1p1/3p4/5BP1/6K1/1R3P2/8 w - - 6 45,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1248.0,5rk1/1p5q/p5r1/3p1p2/3n2p1/P1NQQpB1/1PP2KP1/3RR3 b - - 1 36,True,False,True,,,
['endgame'],2194.0,1r6/5B1P/5bPK/2p1k3/8/p1P5/8/8 w - - 0 49,True,False,False,,,
"['advantage', 'attraction', 'deflection', 'fork', 'long', 'middlegame', 'sacrifice']",1874.0,r3r1k1/pp1n1p1p/4p1p1/2p3q1/6N1/1P1P2P1/P1P2PKP/Q4R2 w - - 2 17,True,False,False,,,
"['advantage', 'endgame', 'short']",1685.0,4r3/2p2k1p/8/R7/2P3p1/6P1/P2B1PK1/4r3 w - - 3 31,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",568.0,1n1r2k1/pbr2ppp/1p2p2q/6N1/1P2P3/P4NP1/5PBP/3R1RK1 w - - 0 20,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",707.1077880859375,True
"['advantage', 'discoveredAttack', 'long', 'opening', 'sacrifice']",2702.0,r2q1rk1/ppp2p1p/2n1b1pQ/2bnp3/2B5/2P2NN1/PP3PPP/R1B1R1K1 w - - 0 15,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",758.0,5rk1/pp2q1rp/2p5/3p3Q/3PpP2/6RK/PPP5/6R1 w - - 2 34,True,False,False,,,
"['advantage', 'middlegame', 'short']",1061.0,r3k2r/1pp2pp1/2n4p/3pq3/1p6/4PPP1/PP2K1P1/1R1Q1B1R w kq - 2 15,True,False,False,,,
