target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['crushing', 'discoveredAttack', 'kingsideAttack', 'middlegame', 'short']",738.0,4r1kr/p6p/1p4p1/1P2nb2/2p5/2N3P1/1PPP3P/R1B1R1K1 b - - 2 22,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1080.0,7r/6k1/pb3pp1/1b1n4/1PpP4/P1r5/3QBRP1/R4K1N b - - 0 40,True,False,False,,,
"['advancedPawn', 'advantage', 'defensiveMove', 'endgame', 'promotion', 'queenEndgame', 'short']",1253.0,8/2K3p1/2Q3kp/1P6/8/4P1PP/pq4P1/8 b - - 1 59,True,False,False,,,
"['crushing', 'middlegame', 'short']",1977.0,r1bq1rk1/pp4p1/2nb4/4p2Q/3P3p/2PB1NP1/PP3PP1/2K4R w - - 0 17,True,False,True,,,
"['mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1014.0,3r2rk/p5p1/1p1R3p/8/7Q/2q1nN2/P5PP/4R1K1 w - - 0 30,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'queenRookEndgame']",1201.0,8/kp3p2/p2R4/PP4p1/2P5/8/7q/2KR4 b - - 0 31,True,False,False,,,
"['advantage', 'endgame', 'fork', 'master', 'short']",1132.0,8/8/pK1k3B/1p5p/2p4P/P7/7r/8 w - - 7 41,True,True,False,"['endgame', 'advantage', 'fork', 'short']",935.7000732421875,True
"['advantage', 'fork', 'middlegame', 'short']",916.0,r1b1k1nr/pp3ppp/4p3/3pP3/1n1P4/P1N2NP1/1P3PP1/R3KB1R b KQkq - 0 11,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",857.6895751953125,True
"['crushing', 'deflection', 'kingsideAttack', 'long', 'middlegame', 'sacrifice']",1775.0,r1bq2k1/ppp1q2p/1b2pp1B/2r5/8/2N1P3/PPQ2PPP/R4RK1 w - - 2 16,True,False,False,,,
"['crushing', 'opening', 'short']",1309.0,r1b1k2r/pp3ppp/1q2p2n/3pP3/5P2/2P1bN2/PP1Q2PP/RN2KB1R w KQkq - 5 11,True,False,False,,,
"['crushing', 'endgame', 'queenEndgame', 'short']",1625.0,1q6/5kp1/8/2p2P2/1pPp3Q/1P5P/8/6K1 b - - 2 34,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",573.0,r5rk/1p3p2/3Bp2b/pq1pP1p1/3P4/2P3N1/3Q1PK1/7R w - - 0 37,True,False,False,,,
"['crushing', 'endgame', 'long', 'quietMove', 'rookEndgame', 'zugzwang']",2250.0,8/4R3/4r1p1/4kp2/4p2P/4K3/5PP1/8 w - - 2 46,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",673.0,6k1/pR3q2/4p3/2pp2p1/6N1/7P/PP3PP1/6K1 w - - 0 33,True,False,False,,,
"['advantage', 'middlegame', 'short']",2444.0,r1b2rk1/6pp/5q2/3Q1N2/2p5/PnP1P3/2B3PP/R4RK1 b - - 0 25,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1217.0,7k/7p/p2Q2p1/3B1p2/2Pb4/3q2P1/r4P1P/5RK1 w - - 2 30,True,False,False,,,
"['endgame', 'long', 'mate', 'mateIn3']",1068.0,6k1/8/p3R3/1p3ppb/4P3/P4PK1/1q4P1/3BR1B1 b - - 0 31,True,False,False,,,
"['advantage', 'middlegame', 'short']",1976.0,1k2r3/ppp2p1p/3r2b1/6p1/2P3n1/2B2PP1/PPB4P/R4RK1 b - - 0 21,True,False,False,,,
"['advantage', 'discoveredAttack', 'kingsideAttack', 'long', 'opening']",1089.0,r2q1rk1/ppp2ppp/2nb1n2/5b2/1P2N3/P3P3/1BQP4/R2K1BNR w - - 1 16,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",1319.0,8/5k1p/p1p5/P2p2p1/1Pn5/2PN1KP1/4rP1P/5R2 b - - 6 45,True,False,False,,,
"['advancedPawn', 'advantage', 'discoveredAttack', 'middlegame', 'short']",960.0,3r1r2/p1n2pk1/7p/qpppPpp1/2P5/P4PQ1/4N1PP/2RR2K1 w - - 0 25,True,False,False,,,
"['advantage', 'endgame', 'exposedKing', 'pin', 'skewer', 'veryLong']",2196.0,3r2k1/5p1p/6p1/p3Q3/4N1P1/5B1P/Pr1p4/7K b - - 0 37,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",815.0,r1b1r1k1/ppnq1p1p/2ppp1p1/6B1/2P1N3/5PP1/7P/1B1Q1RK1 w - - 5 19,True,False,False,,,
"['advantage', 'middlegame', 'short']",1389.0,r5k1/1b3p1p/p1q3pP/1p2B3/4n2Q/5N2/PPp2PP1/2KR4 w - - 0 25,True,False,False,,,
"['advantage', 'discoveredAttack', 'long', 'master', 'middlegame', 'queensideAttack']",1824.0,2kr4/1pp3b1/p7/4nnpp/3N1p2/2P2P2/PP3B1P/2KR1B2 w - - 3 26,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1453.0,5Q1r/pp1k4/3B4/1pP5/6p1/6P1/P6r/4RK2 b - - 0 36,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1141.0,4r1kr/pp3pp1/2b4p/8/N3pP2/1B3q2/PBQ2P1K/3R2R1 b - - 3 32,True,False,False,,,
"['endgame', 'hookMate', 'long', 'mate', 'mateIn3']",1379.0,6k1/7p/4p3/1B3pp1/P3n3/4RKPP/3r4/5B2 b - - 0 39,True,True,False,"['endgame', 'mateIn1', 'mate', 'hookMate', 'oneMove']",995.8153076171875,True
"['crushing', 'endgame', 'pawnEndgame', 'short']",693.0,8/8/6pp/p7/Pk3PK1/8/5P2/8 w - - 2 46,True,False,False,,,
"['advantage', 'endgame', 'long', 'quietMove']",2616.0,5r1k/4N1p1/7p/3Q3q/3P4/5p2/1P1R1P2/4RK2 b - - 2 34,True,False,False,,,
"['advantage', 'discoveredAttack', 'opening', 'short']",1154.0,r1b1k2r/ppp1qpbp/8/3Qn3/5B2/2P5/PP2BPPP/RN2K2R b KQkq - 0 11,True,False,False,,,
"['crushing', 'endgame', 'master', 'short']",1302.0,2r1r1k1/p7/4pPp1/4P2p/7P/6q1/Q7/3R1K1R w - - 2 35,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",811.0,2qkn3/1p3p2/p6p/3p1Qp1/3P1bP1/P2K1P2/1P1BR3/8 b - - 5 38,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",1117.04931640625,True
"['advantage', 'attraction', 'endgame', 'fork', 'long']",1789.0,8/1p3pk1/6p1/p3q2P/8/5Q2/3rrPP1/1B3RK1 w - - 2 33,True,False,False,,,
"['advantage', 'attraction', 'endgame', 'fork', 'long', 'sacrifice']",1456.0,3r4/ppq1kpp1/5r1p/1Pp5/P1P1pN1R/1P4PP/5P2/3Q2K1 w - - 2 30,True,False,True,,,
"['crushing', 'endgame', 'hangingPiece', 'short']",960.0,2r3k1/1p3r2/p3N2p/8/8/1Q4qP/PP4B1/6K1 w - - 0 32,True,False,False,,,
"['advantage', 'endgame', 'long', 'skewer']",1480.0,6k1/6p1/2p1R2p/p3P1rq/P2P4/1PP2r2/3Q2P1/1R4K1 b - - 0 32,True,False,False,,,
"['advantage', 'master', 'middlegame', 'short']",2274.0,5rk1/p2n1ppp/1p1b4/1P2pr2/2Pq4/3P2P1/1B1QPPbP/R4RK1 w - - 0 19,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'hangingPiece', 'short']",1398.0,6k1/p4Rp1/1p5p/3Q4/8/6P1/PP3PKP/2r1q3 b - - 1 32,True,False,False,,,
"['advantage', 'middlegame', 'short']",1167.0,r3k1nr/pp1b1ppp/1q2p3/n2pP3/Qb1P4/8/PPNQ1PPP/1RB1KBNR w Kkq - 6 10,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",409.0,r4rk1/pbBnbpp1/1p2p2p/2qp4/3N4/2PQ4/PPB2PPP/4RRK1 w - - 6 19,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'short']",1923.0,2r4k/8/1p3q1p/4B1p1/1p6/n7/P3QPPP/5RK1 b - - 7 37,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'rookEndgame', 'short']",1492.0,8/p4pkp/8/8/3r4/1P1PrR1p/P1R4P/6K1 w - - 2 38,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'fork', 'short']",1194.0,8/7p/P2B2k1/4p3/5p2/3p2p1/1r4P1/3R1K2 b - - 1 39,True,False,False,,,
"['crushing', 'middlegame', 'short']",1796.0,2k2r2/pppb2p1/4p1Qn/3pq3/1b1p3P/3B4/PPPN3P/R1BK3R b - - 10 17,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",781.0,3r2k1/p4pp1/4p3/2q5/Q7/2N5/PPP3P1/3RKR2 b - - 10 32,True,False,False,,,
"['crushing', 'long', 'master', 'masterVsMaster', 'middlegame', 'pin', 'sacrifice']",1952.0,3R1n2/1bq1b1kp/pp2Qnp1/6N1/5P2/7P/PB4PK/8 w - - 4 29,True,False,False,,,
"['crushing', 'endgame', 'queenEndgame', 'short']",1149.0,8/8/3k4/p7/2Q3K1/6P1/3q4/8 b - - 0 49,True,False,False,,,
"['crushing', 'endgame', 'rookEndgame', 'skewer', 'veryLong']",2267.0,4r3/kp3P2/p1p3R1/5K2/PP6/4r3/5R2/8 b - - 0 63,True,False,False,,,
"['attraction', 'crushing', 'discoveredAttack', 'long', 'master', 'middlegame', 'sacrifice']",1473.0,5r2/1p2nk2/pq4p1/3p1p2/3N3r/2P5/PP2RQPP/3B3K w - - 4 31,True,False,False,,,
"['crushing', 'endgame', 'long', 'rookEndgame']",1833.0,7k/7r/8/4P3/4pK2/8/1p6/7R w - - 0 56,True,False,False,,,
"['advantage', 'middlegame', 'short']",1254.0,3r1rk1/ppp1qpp1/2b4p/4P3/5n2/2NB4/PP2QPPP/3RR1K1 w - - 6 19,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",1063.0,6k1/pb2q2p/1p1P2p1/2p5/3b1P2/3Q3P/P3R2K/1R6 b - - 0 31,True,False,False,,,
"['attraction', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1390.0,rn3rk1/p1p2ppp/2p3q1/2Q3B1/8/P2n4/1P3PPP/R3R1K1 w - - 0 19,True,False,True,,,
"['clearance', 'endgame', 'kingsideAttack', 'long', 'mate', 'mateIn3', 'pin', 'sacrifice']",1384.0,3r1k1r/ppp2p1p/4p1p1/QP2P3/R1Pq4/1P6/5PPP/5RK1 b - - 1 19,True,False,False,,,
"['crushing', 'opening', 'short']",1109.0,r1bqkb1r/ppp3pp/8/3ppn2/3n4/P1NBBP2/1PP3PP/R2QK1NR w KQkq - 0 9,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",1837.0,4k3/6Q1/3Bp3/4Pp2/P6p/2Pr4/6PK/2r5 b - - 2 40,True,False,True,,,
"['mate', 'mateIn2', 'opening', 'short']",1582.0,rnq1k1nr/pb3ppp/4p3/2b1N1B1/8/8/PpPQ1PPP/1K1R1B1R w kq - 2 13,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1367.0,8/8/1R6/PR1rkbp1/8/6P1/5P1P/5K2 b - - 4 39,True,False,False,,,
"['advantage', 'fork', 'long', 'middlegame']",1233.0,r1b2b1N/1pkn2pp/1pp5/8/2PBn3/3B1R2/P1P3PP/R5K1 b - - 2 22,True,False,False,,,
"['advantage', 'defensiveMove', 'long', 'middlegame']",2208.0,2k3r1/1p6/p1n1p2R/qbQpNp2/3B1P2/1PP5/P7/K7 w - - 1 35,True,False,False,,,
"['advantage', 'long', 'middlegame']",1529.0,rr4k1/4bppp/p1p2n2/2Np4/1B1R1Pb1/P5P1/1PP3BP/2K1R3 b - - 3 21,True,False,True,,,
"['advantage', 'discoveredAttack', 'endgame', 'short']",1473.0,4k3/B1p2ppp/2bb1q2/3p4/8/5Q2/PPP2PPP/R5K1 b - - 1 17,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1054.0,5r1k/r2pR1p1/p5Qp/1p6/5q2/P1P4P/1P4P1/3R3K w - - 2 29,True,False,False,,,
"['advantage', 'middlegame', 'short']",1432.0,r1bqk2r/pp5p/2n2np1/3NppB1/4P3/8/PP1Q1PPP/R3KB1R b KQkq - 0 13,True,False,False,,,
"['deflection', 'endgame', 'long', 'mate', 'mateIn3']",1412.0,6k1/p6p/1pB2RpQ/8/5P2/1P3RPK/P3r2P/7q b - - 0 37,True,True,False,"['endgame', 'crushing', 'skewer', 'short']",1220.9354248046875,False
"['crushing', 'fork', 'long', 'middlegame']",1529.0,4r3/ppp2k1p/2n1bnp1/8/1Pp1NQ2/3r4/P4P1P/R1B1K1R1 b Q - 9 24,True,False,False,,,
"['crushing', 'discoveredAttack', 'endgame', 'short']",1243.0,6k1/8/p3rR2/1p1r1NKp/1Pn5/P7/4p3/4R3 w - - 2 48,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'master', 'short']",1795.0,3r2k1/1p1q1ppp/4p3/p1rPP1B1/6PP/1P1R1R2/5K2/8 w - - 0 38,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",865.0,8/4kp1p/6p1/1N2PP2/6P1/5K1P/2b5/8 b - - 4 43,True,False,False,,,
"['advantage', 'discoveredAttack', 'exposedKing', 'long', 'middlegame']",2473.0,r1b5/pp3k2/2p2n2/7p/1Q2B3/P5qP/1PP2rn1/2KR2R1 w - - 0 37,True,False,False,,,
"['crushing', 'endgame', 'short']",1224.0,1r4k1/p1q1npp1/4p2p/1R1pP3/Q4P2/3B4/P5PP/6K1 w - - 10 27,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",1400.0,3r2k1/2p2ppp/8/8/8/2qN2Q1/5PPP/2R3K1 b - - 1 33,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'sacrifice', 'short']",1138.8671875,True
"['attraction', 'doubleCheck', 'exposedKing', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",2221.0,4rk2/1Q3nR1/pp1p4/8/P3qr2/2B4P/1PP5/2K5 w - - 1 28,True,False,False,,,
"['crushing', 'kingsideAttack', 'middlegame', 'trappedPiece', 'veryLong']",2447.0,r6k/p4p1p/1pp1qNb1/P2p4/1P1P2P1/4PB2/2PK4/5R1R w - - 1 29,True,False,False,,,
"['advancedPawn', 'advantage', 'interference', 'intermezzo', 'opening', 'short']",1231.0,rn2kbnr/p2bqppp/2P1p3/3p4/Qn6/8/P3PPPP/RNB1KBNR w KQkq - 0 8,True,False,False,,,
"['advantage', 'fork', 'long', 'opening']",1116.0,rnk2bnr/pp1qp1p1/2p1Q3/7p/3P4/8/PPP2PPP/R1B1KB1R w KQ - 1 12,True,False,False,,,
"['crushing', 'endgame', 'short', 'trappedPiece']",1629.0,2r3k1/3p2p1/3B3p/p3P3/1p3R1P/1P1PK1P1/P2R4/1q6 w - - 0 35,True,False,False,,,
"['hookMate', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1081.0,1rb4r/5p2/pn2k1p1/1pb2N1p/2p1P3/P7/3Q1PPP/3R2K1 w - - 4 27,True,False,False,,,
"['crushing', 'master', 'masterVsMaster', 'middlegame', 'short']",2235.0,7k/ppp1p3/n2q1r2/3N3P/3b1B1P/3Q1prB/P1R4K/R4K2 b - - 3 30,False,False,,,,
"['advantage', 'long', 'middlegame']",2120.0,r1b3k1/ppb3pp/2pq4/3p4/3Ppr2/2N1Q1PB/PPP2P1P/4RRK1 w - - 0 19,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1720.0,4r1k1/ppb5/6p1/3P2qp/3Q4/1P3R1P/PB3P2/5K2 b - - 0 33,True,False,True,,,
"['advantage', 'hangingPiece', 'opening', 'short']",1102.0,rn2kb1r/pp2pNpp/3q1n2/2pP1b2/8/2N5/PPP3PP/R1BQKB1R b KQkq - 0 10,True,False,False,,,
"['advantage', 'endgame', 'long', 'master']",2853.0,8/6k1/pp5p/3P4/2P1nq2/4B2P/PP5K/8 w - - 0 53,True,False,False,,,
"['discoveredAttack', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1389.0,r1q2rk1/ppp1bppp/8/4p1N1/2P1N3/1P4P1/P1Q1PPBP/1n4K1 w - - 0 20,True,True,False,"['middlegame', 'mateIn2', 'mate', 'sacrifice', 'discoveredAttack', 'kingsideAttack', 'short']",1261.688720703125,True
"['advantage', 'discoveredAttack', 'endgame', 'queensideAttack', 'short']",897.0,1k5r/pp2b1p1/2p2p2/7p/4r3/2P1B2P/PP2RPP1/4KR2 w - - 1 19,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'master', 'rookEndgame', 'short']",1071.0,8/6k1/R5Pp/1p1prP2/2p3K1/P1P5/8/8 w - - 3 47,True,False,False,,,
"['crushing', 'middlegame', 'short']",1070.0,3r1rk1/p2qbppp/4bn2/1N2p3/P3B3/5Q2/1PP2PPP/R1BR2K1 b - - 0 15,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",717.7449951171875,True
"['crushing', 'endgame', 'veryLong']",1830.0,5rk1/pp1R2p1/2p4p/4Q3/4P3/PP5P/5qP1/7K b - - 0 29,True,False,False,,,
"['exposedKing', 'long', 'mate', 'mateIn3', 'middlegame', 'xRayAttack']",1627.0,1k4r1/p1q5/Qp2pR2/4P3/1B1Pb2r/6P1/P7/5RK1 b - - 0 31,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'short']",1367.0,8/p3p1k1/1p3pp1/7p/3rB2P/1P3PP1/PK3R2/8 b - - 2 33,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",1222.0,2k2b1r/ppp2pp1/8/4n2p/1q6/2N1BQ1P/PPP1KPP1/3R4 w - - 4 18,True,False,False,,,
"['crushing', 'endgame', 'long', 'rookEndgame']",1817.0,8/8/8/4p3/2P3p1/2kP2P1/R1P4r/3K4 b - - 0 50,True,False,True,,,
"['endgame', 'master', 'mate', 'mateIn2', 'short']",1419.0,3r3r/R6p/4kNpB/1pp1p3/4P3/1P1P1n2/2P2P2/3K4 w - - 0 31,True,False,False,,,
"['advantage', 'hangingPiece', 'long', 'middlegame']",1606.0,r2q1rk1/p1p2ppp/1p1n1n2/5Q2/2B5/B7/3RNPPP/3R2K1 b - - 3 21,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",985.0,1R6/5p2/p5kp/2br1p2/5K2/5P1B/P5PP/8 b - - 6 36,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",1470.0,8/5N1p/R7/4pk2/5p2/1P1n1K1P/1r4P1/8 w - - 6 40,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'promotion', 'rookEndgame', 'short']",902.0,8/1pR5/p1p3P1/4k3/8/3p4/8/6K1 b - - 1 68,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",1099.0,2kr3r/pb5p/2p1p1p1/2qp4/6n1/P2B2P1/2PB1P1P/R3QRK1 w - - 0 22,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1219.0,N1bkr3/pp1p1ppp/2p5/4p3/1B2nq2/P7/P1P1BPPP/3R1RK1 w - - 7 16,True,False,False,,,
"['crushing', 'endgame', 'hangingPiece', 'quietMove', 'veryLong']",2013.0,3r2k1/p4pp1/2P4p/8/3RP3/5PKP/P4P2/2q2Q2 b - - 2 36,True,False,False,,,
"['backRankMate', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1084.0,2r3k1/1pq2p1n/p5pP/3R4/4PP1P/3P1Q2/PP6/1K5R b - - 0 31,True,True,False,"['endgame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",867.93310546875,True
"['mate', 'mateIn1', 'oneMove', 'opening']",1283.0,rnb1kb1r/ppp3pp/8/3Q1P2/P3nP2/2B5/1qP3PP/RN2KBNR b KQkq - 1 10,True,False,False,,,
"['advantage', 'fork', 'long', 'middlegame']",1793.0,r4rk1/pp1b2pp/4p3/3pP2q/7n/2BB1NR1/PP2QP2/4R1K1 b - - 9 22,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short', 'xRayAttack']",1382.0,3rr1k1/pp3pp1/2pR3p/8/5Q2/4B3/5PPP/1q1R2K1 b - - 2 22,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'xRayAttack', 'short']",1148.873291015625,True
"['advantage', 'interference', 'middlegame', 'short']",2131.0,2rq1r2/pp5k/3pb3/4n1Bp/3bP3/3B2RP/PP1QN1P1/1R5K b - - 5 25,True,False,False,,,
"['crushing', 'discoveredAttack', 'endgame', 'short']",843.0,4Rrk1/8/p3pq1p/1p1p1npQ/2pPp3/P1P1P3/1P3PPP/5RK1 b - - 1 26,True,False,False,,,
"['kingsideAttack', 'master', 'mate', 'mateIn1', 'oneMove', 'opening']",571.0,r1bq1rk1/ppp2ppp/n7/2n1PQ2/1p6/3B4/PPP2PPP/R1B1K1NR w KQ - 7 10,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",651.0089721679688,True
"['crushing', 'endgame', 'fork', 'short']",1381.0,7r/6p1/2b1N1k1/5R2/1p2p1P1/1P4K1/1r6/5R2 w - - 1 38,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1080.0,6k1/ppp2p2/1b2qRp1/4P2r/3P4/2P2Q1P/PP4RK/8 b - - 0 30,True,False,True,,,
"['crushing', 'endgame', 'queensideAttack', 'short']",1378.0,B5k1/4r2p/p7/2p2p2/1n1p1Pp1/1NpP2P1/2P4P/1K5R b - - 1 36,True,False,False,,,
"['advantage', 'defensiveMove', 'middlegame', 'short']",1325.0,2r3k1/p4p2/1p4p1/2Nb3p/4r1q1/P1R1PQB1/1P4PP/3R2K1 b - - 0 25,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'queensideAttack', 'short']",1621.0,2k3rr/pp1n1p2/2p1pp2/2PqN3/3P4/3Q2p1/P4P1P/1R3RK1 w - - 0 22,True,False,False,,,
"['advantage', 'kingsideAttack', 'long', 'middlegame']",1215.0,r4rk1/2pq1pp1/1bn2n1p/1p2p1N1/3pP3/2PP1Q2/1P1N1PPP/R1B1R1K1 w - - 0 15,True,False,False,,,
"['crushing', 'intermezzo', 'middlegame', 'short']",1014.0,r3k2r/pp3ppp/2nbpn2/8/3q4/2N2BPP/PP3P2/R1BQ1RK1 w kq - 0 13,True,True,False,"['middlegame', 'crushing', 'short']",1472.486572265625,True
"['endgame', 'mate', 'mateIn1', 'oneMove']",1422.0,5B2/2p2pp1/2B1p1kp/5n2/2P5/P3RR1P/5KP1/r7 b - - 7 34,True,False,False,,,
"['crushing', 'long', 'middlegame', 'queensideAttack']",972.0,r4rk1/pp2Rppp/4b3/8/7P/2Q1B3/PPP2qP1/1K5R b - - 3 22,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame']",2105.0,8/8/6p1/p1Pkpp1p/PP3P2/4K3/5P1P/8 b - - 0 37,True,False,False,,,
"['advantage', 'middlegame', 'short']",1390.0,r4rk1/2p3pp/n1bb1q2/1p1pBp2/4n3/1P3N2/P1PPBPPP/1R1QR1K1 b - - 9 15,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",764.0,r2k4/pppn2rr/3p4/2P5/B2P2p1/2P2p2/P4P1P/2K1R2R w - - 1 29,True,False,True,,,
"['advantage', 'endgame', 'master', 'short']",2711.0,2r4k/5p1p/1qnB1Pp1/8/2Qp4/8/2P2R1P/6K1 w - - 0 33,True,False,False,,,
"['crushing', 'defensiveMove', 'long', 'master', 'middlegame']",2351.0,4r3/ppp2Q2/2nk2pR/4r1q1/3P4/2NK4/PPP5/4R3 w - - 0 29,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1463.0,8/8/1pb3p1/2kq3p/2pN4/P1Q3PP/5P1K/8 w - - 9 40,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'short']",1758.0,8/pQ2bk1p/5Pp1/3p4/p4NKP/2p3P1/1P1q4/8 w - - 1 38,True,False,False,,,
"['crushing', 'intermezzo', 'middlegame', 'short']",1445.0,2brr1k1/5pp1/1p3R1p/p3p1Q1/3pP1q1/P2P3P/BPPB2P1/5RK1 b - - 0 28,True,False,False,,,
"['advantage', 'middlegame', 'short']",2121.0,6k1/Pbr2pp1/5b2/4n3/1p1p4/1P2PNPp/R3BP1P/4N1K1 b - - 5 27,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",903.0,r1bq1k1r/pp2n1p1/2np1bBp/8/5B2/1Q3N2/PP3PPP/R4RK1 w - - 3 14,True,False,False,,,
"['advantage', 'endgame', 'fork', 'veryLong']",1120.0,r5k1/5pp1/pb3qp1/1pNp4/1P6/P3Q1P1/5P1P/4R1K1 w - - 0 32,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'intermezzo', 'long']",2286.0,6k1/p1p5/1p1p4/1P2n2p/P1P1Q2q/3BP1rP/5K2/6R1 b - - 2 37,True,False,False,,,
"['crushing', 'exposedKing', 'fork', 'long', 'middlegame', 'sacrifice']",2427.0,3rk3/ppQ3pp/b3pn2/1N5P/2P4R/4p1N1/P2q2PK/8 w - - 6 27,True,False,False,,,
"['advantage', 'hangingPiece', 'long', 'middlegame']",1747.0,2k2r1Q/ppp5/1qbb4/3p4/1P6/P2BB3/2PP1PPP/2KR3R b - - 2 17,True,False,False,,,
"['advantage', 'endgame', 'short']",1734.0,8/R7/5kp1/1r6/1B3NK1/2P2PP1/r7/8 b - - 0 49,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",882.0,r3kb1r/ppp2ppp/2n4q/5BN1/6n1/5Q2/PPP2PPP/RNB2RK1 b kq - 0 11,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",938.373779296875,True
"['clearance', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1218.0,k6r/rbR1N1b1/pp1B2Bn/4P2p/8/8/P3qPPP/2R3K1 w - - 1 26,True,False,False,,,
"['crushing', 'endgame', 'knightEndgame', 'sacrifice', 'short']",2603.0,4n3/3N4/2k1p3/2ppP2p/P4P2/3P4/6K1/8 w - - 2 50,True,False,False,,,
"['advantage', 'long', 'middlegame']",1837.0,r1r5/ppq1ppk1/4b2p/3pb3/6p1/2P2NPP/PP4PK/RBQ1R3 w - - 0 24,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",698.0,r3k2r/pp3ppp/3b4/3pq1B1/4B3/8/PP1Q1PPP/R4RK1 b kq - 0 15,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",843.3922729492188,True
"['endgame', 'mate', 'mateIn1', 'oneMove']",876.0,6k1/R7/1r6/2Rp1p2/2bP1Pp1/4PrP1/6NP/6K1 b - - 1 47,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'pawnEndgame', 'promotion', 'veryLong']",2386.0,8/8/4p3/1p1k4/p2p1P1P/P4K2/1P6/8 w - - 4 47,True,False,False,,,
"['fork', 'mate', 'mateIn4', 'middlegame', 'veryLong']",1894.0,r3k2r/p4ppp/2p1pnb1/3p4/2PP2PP/2N2Pq1/PP1K4/R2Q1BNR b kq - 3 13,True,False,False,,,
